,03RD ST 300,03RD ST 400,GEARY BLVD 1500,GEARY BLVD 1600,LAGUNA ST 1600,POST ST 1600,POST ST 1700,POST ST 1800,WEBSTER ST 1500,WEBSTER ST 1600
20392,9.0,7.0,2.0,1.0,3.0,12.0,18.0,6.0,4.0,3.0
20393,12.0,8.0,2.0,3.0,4.0,16.0,20.0,13.0,9.0,7.0
20394,12.0,8.0,4.0,5.0,7.0,16.0,26.0,16.0,13.0,12.0
20395,10.0,10.0,4.0,3.0,9.0,12.0,28.0,24.0,16.0,11.0
20396,11.0,9.0,7.0,7.0,9.0,14.0,33.0,31.0,16.0,12.0
20397,11.0,7.0,9.0,5.0,9.0,18.0,33.0,31.0,16.0,11.0
20398,11.0,6.0,15.0,8.0,11.0,15.0,29.0,30.0,15.0,11.0
20399,13.0,4.0,16.0,8.0,12.0,21.0,30.0,31.0,20.0,9.0
20400,13.0,4.0,16.0,11.0,10.0,28.0,33.0,37.0,21.0,10.0
20401,17.0,7.0,12.0,14.0,13.0,24.0,29.0,28.0,18.0,13.0
20402,20.0,5.0,11.0,12.0,11.0,24.0,28.0,26.0,17.0,12.0
20403,21.0,11.0,17.0,19.0,8.0,22.0,30.0,25.0,16.0,11.0
20404,22.0,12.0,14.0,21.0,9.0,21.0,35.0,31.0,16.0,13.0
20405,22.0,12.0,13.0,19.0,9.0,23.0,27.0,31.0,15.0,16.0
20406,26.0,14.0,12.0,21.0,10.0,21.0,32.0,27.0,9.0,12.0
20407,28.0,16.0,14.0,20.0,11.0,23.0,36.0,27.0,10.0,14.0
20408,27.0,16.0,12.0,21.0,10.0,23.0,38.0,28.0,9.0,12.0
20409,35.0,15.0,12.0,19.0,9.0,24.0,35.0,24.0,13.0,13.0
20410,37.0,18.0,16.0,17.0,7.0,21.0,34.0,29.0,12.0,14.0
20411,36.0,19.0,17.0,19.0,6.0,22.0,35.0,31.0,12.0,16.0
20412,35.0,18.0,11.0,23.0,6.0,19.0,35.0,26.0,11.0,10.0
20413,32.0,16.0,16.0,16.0,7.0,16.0,35.0,32.0,10.0,12.0
20414,30.0,13.0,15.0,13.0,9.0,21.0,36.0,29.0,9.0,12.0
20415,28.0,11.0,14.0,12.0,9.0,17.0,35.0,30.0,12.0,9.0
20416,26.0,11.0,14.0,11.0,12.0,17.0,45.0,25.0,11.0,13.0
20417,30.0,12.0,20.0,13.0,13.0,18.0,41.0,25.0,10.0,13.0
20418,28.0,12.0,22.0,23.0,13.0,16.0,35.0,31.0,8.0,11.0
20419,34.0,11.0,18.0,22.0,9.0,13.0,36.0,31.0,7.0,8.0
20420,33.0,12.0,14.0,18.0,8.0,12.0,35.0,36.0,8.0,8.0
20421,35.0,13.0,16.0,15.0,8.0,17.0,30.0,30.0,7.0,11.0
20422,35.0,13.0,17.0,15.0,9.0,16.0,29.0,30.0,8.0,9.0
20423,34.0,11.0,12.0,11.0,8.0,12.0,21.0,23.0,8.0,7.0
20424,25.0,9.0,8.0,6.0,6.0,5.0,11.0,16.0,6.0,3.0
20425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20490,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
20491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20578,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
20579,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0
20580,8.0,1.0,0.0,2.0,6.0,10.0,6.0,0.0,0.0,0.0
20581,9.0,1.0,0.0,3.0,6.0,12.0,4.0,4.0,2.0,0.0
20582,11.0,3.0,1.0,5.0,6.0,15.0,6.0,4.0,3.0,0.0
20583,12.0,3.0,2.0,6.0,6.0,14.0,11.0,7.0,5.0,2.0
20584,18.0,5.0,3.0,7.0,6.0,14.0,16.0,12.0,6.0,3.0
20585,19.0,8.0,4.0,8.0,7.0,16.0,16.0,17.0,6.0,6.0
20586,22.0,9.0,9.0,7.0,7.0,22.0,16.0,19.0,8.0,5.0
20587,19.0,9.0,9.0,5.0,9.0,21.0,17.0,17.0,7.0,4.0
20588,22.0,13.0,8.0,6.0,10.0,15.0,24.0,16.0,9.0,2.0
20589,22.0,13.0,8.0,6.0,11.0,20.0,31.0,17.0,11.0,2.0
20590,27.0,12.0,11.0,9.0,11.0,17.0,33.0,16.0,16.0,2.0
20591,30.0,14.0,13.0,10.0,12.0,17.0,43.0,17.0,14.0,5.0
20592,35.0,13.0,18.0,10.0,11.0,19.0,57.0,21.0,17.0,4.0
20593,30.0,8.0,16.0,10.0,9.0,18.0,46.0,17.0,13.0,6.0
20594,32.0,8.0,13.0,12.0,9.0,21.0,37.0,21.0,12.0,10.0
20595,33.0,8.0,13.0,11.0,10.0,17.0,37.0,29.0,17.0,12.0
20596,35.0,12.0,12.0,10.0,10.0,20.0,38.0,28.0,20.0,9.0
20597,36.0,12.0,11.0,5.0,11.0,21.0,42.0,27.0,13.0,9.0
20598,38.0,13.0,12.0,4.0,7.0,20.0,37.0,27.0,11.0,9.0
20599,35.0,10.0,11.0,5.0,8.0,23.0,38.0,24.0,8.0,4.0
20600,29.0,10.0,8.0,7.0,10.0,26.0,35.0,25.0,11.0,6.0
20601,27.0,9.0,11.0,8.0,12.0,25.0,33.0,26.0,8.0,4.0
20602,25.0,9.0,9.0,7.0,11.0,22.0,35.0,22.0,9.0,5.0
20603,26.0,7.0,8.0,7.0,10.0,17.0,34.0,24.0,11.0,4.0
20604,26.0,6.0,5.0,7.0,9.0,16.0,37.0,24.0,13.0,3.0
20605,21.0,6.0,6.0,7.0,6.0,11.0,40.0,25.0,14.0,5.0
20606,22.0,5.0,8.0,6.0,5.0,9.0,38.0,25.0,13.0,3.0
20607,21.0,4.0,9.0,9.0,7.0,16.0,39.0,26.0,18.0,7.0
20608,24.0,4.0,11.0,12.0,5.0,14.0,36.0,32.0,14.0,4.0
20609,19.0,0.0,12.0,15.0,4.0,20.0,28.0,34.0,8.0,4.0
20610,21.0,0.0,12.0,11.0,5.0,17.0,26.0,35.0,9.0,5.0
20611,22.0,0.0,11.0,11.0,2.0,15.0,24.0,28.0,7.0,3.0
20612,20.0,0.0,10.0,14.0,4.0,17.0,32.0,31.0,12.0,7.0
20613,21.0,0.0,9.0,13.0,11.0,13.0,45.0,34.0,12.0,10.0
20614,22.0,0.0,11.0,11.0,10.0,14.0,43.0,30.0,11.0,9.0
20615,21.0,0.0,11.0,10.0,4.0,10.0,34.0,25.0,10.0,7.0
20616,17.0,0.0,11.0,13.0,2.0,4.0,7.0,14.0,6.0,4.0
20617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20674,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20675,0.0,0.0,1.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0
20676,8.0,1.0,1.0,0.0,8.0,13.0,5.0,1.0,0.0,0.0
20677,13.0,1.0,4.0,1.0,8.0,16.0,10.0,3.0,0.0,0.0
20678,17.0,3.0,4.0,1.0,7.0,20.0,15.0,5.0,0.0,1.0
20679,20.0,5.0,6.0,3.0,7.0,21.0,16.0,8.0,0.0,1.0
20680,19.0,5.0,8.0,3.0,7.0,26.0,22.0,9.0,5.0,1.0
20681,23.0,6.0,8.0,3.0,7.0,29.0,24.0,11.0,9.0,1.0
20682,23.0,7.0,9.0,5.0,6.0,32.0,33.0,13.0,10.0,1.0
20683,26.0,6.0,11.0,8.0,7.0,26.0,30.0,21.0,13.0,1.0
20684,27.0,8.0,11.0,8.0,7.0,27.0,34.0,20.0,14.0,1.0
20685,25.0,10.0,11.0,9.0,6.0,24.0,36.0,24.0,10.0,1.0
20686,24.0,11.0,13.0,8.0,7.0,23.0,34.0,22.0,11.0,1.0
20687,31.0,13.0,13.0,7.0,7.0,24.0,33.0,22.0,12.0,3.0
20688,31.0,13.0,14.0,8.0,7.0,28.0,32.0,22.0,16.0,5.0
20689,32.0,13.0,14.0,9.0,6.0,24.0,27.0,26.0,15.0,5.0
20690,36.0,11.0,12.0,9.0,6.0,21.0,29.0,25.0,10.0,6.0
20691,41.0,6.0,8.0,9.0,6.0,22.0,24.0,29.0,12.0,6.0
20692,44.0,6.0,8.0,8.0,6.0,24.0,25.0,27.0,18.0,6.0
20693,40.0,4.0,8.0,7.0,7.0,28.0,26.0,20.0,15.0,6.0
20694,38.0,6.0,7.0,6.0,8.0,19.0,25.0,15.0,17.0,6.0
20695,34.0,6.0,4.0,6.0,8.0,12.0,24.0,16.0,15.0,5.0
20696,33.0,6.0,7.0,7.0,8.0,13.0,30.0,15.0,14.0,5.0
20697,32.0,8.0,6.0,8.0,9.0,13.0,29.0,14.0,9.0,4.0
20698,30.0,8.0,5.0,8.0,8.0,13.0,28.0,17.0,9.0,4.0
20699,32.0,7.0,6.0,7.0,8.0,16.0,33.0,17.0,8.0,5.0
20700,33.0,6.0,5.0,6.0,7.0,21.0,30.0,17.0,8.0,7.0
20701,27.0,9.0,5.0,5.0,6.0,20.0,28.0,17.0,7.0,7.0
20702,22.0,7.0,5.0,7.0,6.0,18.0,24.0,23.0,9.0,3.0
20703,22.0,7.0,7.0,8.0,6.0,18.0,23.0,27.0,11.0,1.0
20704,22.0,7.0,6.0,10.0,4.0,15.0,19.0,27.0,12.0,4.0
20705,19.0,0.0,6.0,8.0,5.0,11.0,26.0,25.0,14.0,4.0
20706,25.0,0.0,5.0,5.0,6.0,13.0,33.0,26.0,6.0,4.0
20707,27.0,0.0,5.0,5.0,5.0,14.0,27.0,22.0,6.0,3.0
20708,27.0,0.0,5.0,7.0,5.0,11.0,27.0,23.0,9.0,4.0
20709,26.0,0.0,7.0,6.0,5.0,14.0,20.0,22.0,7.0,6.0
20710,24.0,0.0,8.0,6.0,5.0,17.0,20.0,20.0,9.0,6.0
20711,22.0,0.0,9.0,3.0,5.0,19.0,23.0,17.0,11.0,4.0
20712,15.0,0.0,9.0,3.0,3.0,5.0,15.0,7.0,3.0,2.0
20713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
