,01ST ST 200,02ND ST 200,02ND ST 300,BATTERY ST 500,FILLMORE ST 1200,FOLSOM ST 500,HAWTHORNE ST 0,HOWARD ST 500,HOWARD ST 600,JACKSON ST 300,JACKSON ST 400,MARKET ST 0,MONTGOMERY ST 700,OAK ST 0,REDWOOD ST 100,SANSOME ST 600,SPEAR ST 300,TEHAMA ST 100,VAN NESS AVE 0,WASHINGTON ST 400,WASHINGTON ST 500
14790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14810,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14811,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14812,1.0,2.0,8.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
14813,2.0,3.0,10.0,0.0,0.0,0.0,2.0,4.0,7.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
14814,4.0,3.0,11.0,0.0,0.0,0.0,4.0,5.0,7.0,2.0,4.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
14815,4.0,3.0,11.0,0.0,0.0,1.0,4.0,6.0,6.0,2.0,4.0,0.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
14816,3.0,3.0,11.0,0.0,0.0,1.0,6.0,11.0,7.0,3.0,5.0,0.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0
14817,5.0,3.0,13.0,1.0,3.0,4.0,7.0,14.0,5.0,4.0,5.0,0.0,3.0,14.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0
14818,12.0,2.0,14.0,1.0,3.0,7.0,7.0,15.0,6.0,7.0,6.0,0.0,3.0,15.0,1.0,2.0,1.0,1.0,1.0,9.0,5.0
14819,12.0,1.0,14.0,1.0,3.0,7.0,9.0,15.0,7.0,8.0,7.0,0.0,3.0,11.0,1.0,4.0,1.0,2.0,0.0,13.0,4.0
14820,13.0,2.0,15.0,1.0,4.0,11.0,12.0,10.0,8.0,7.0,11.0,0.0,4.0,14.0,1.0,4.0,1.0,2.0,0.0,12.0,5.0
14821,17.0,2.0,19.0,2.0,5.0,12.0,14.0,11.0,9.0,7.0,14.0,0.0,5.0,12.0,1.0,4.0,0.0,2.0,1.0,13.0,5.0
14822,16.0,3.0,17.0,3.0,6.0,11.0,12.0,11.0,9.0,7.0,17.0,0.0,6.0,10.0,1.0,4.0,0.0,2.0,4.0,13.0,4.0
14823,13.0,2.0,23.0,4.0,5.0,9.0,11.0,12.0,10.0,7.0,17.0,0.0,7.0,14.0,2.0,6.0,0.0,1.0,2.0,12.0,10.0
14824,15.0,3.0,25.0,3.0,5.0,9.0,13.0,16.0,9.0,8.0,19.0,0.0,11.0,20.0,2.0,5.0,0.0,2.0,1.0,13.0,9.0
14825,18.0,4.0,21.0,3.0,4.0,10.0,9.0,18.0,8.0,7.0,20.0,0.0,10.0,19.0,1.0,4.0,0.0,2.0,1.0,15.0,10.0
14826,20.0,3.0,21.0,3.0,7.0,9.0,8.0,19.0,6.0,7.0,22.0,0.0,8.0,18.0,0.0,3.0,0.0,2.0,0.0,14.0,7.0
14827,15.0,4.0,21.0,3.0,10.0,7.0,6.0,23.0,9.0,7.0,20.0,0.0,12.0,19.0,1.0,2.0,0.0,2.0,0.0,14.0,8.0
14828,18.0,4.0,23.0,4.0,8.0,7.0,6.0,21.0,13.0,6.0,21.0,0.0,12.0,19.0,1.0,6.0,0.0,2.0,0.0,12.0,7.0
14829,20.0,5.0,23.0,7.0,7.0,6.0,5.0,17.0,10.0,7.0,19.0,0.0,14.0,22.0,1.0,6.0,0.0,2.0,0.0,16.0,5.0
14830,17.0,8.0,25.0,5.0,6.0,8.0,4.0,17.0,9.0,8.0,22.0,0.0,11.0,25.0,1.0,8.0,0.0,2.0,0.0,14.0,6.0
14831,15.0,8.0,26.0,3.0,5.0,6.0,6.0,14.0,13.0,7.0,20.0,0.0,10.0,26.0,2.0,6.0,0.0,2.0,1.0,14.0,12.0
14832,14.0,8.0,27.0,1.0,6.0,6.0,5.0,18.0,15.0,8.0,23.0,0.0,10.0,22.0,1.0,7.0,0.0,2.0,1.0,14.0,8.0
14833,16.0,7.0,24.0,1.0,6.0,6.0,3.0,18.0,15.0,8.0,21.0,0.0,7.0,21.0,1.0,5.0,0.0,2.0,1.0,15.0,5.0
14834,19.0,9.0,27.0,3.0,5.0,10.0,2.0,14.0,13.0,11.0,19.0,0.0,8.0,22.0,0.0,4.0,0.0,3.0,1.0,14.0,4.0
14835,14.0,9.0,26.0,2.0,5.0,9.0,2.0,13.0,12.0,9.0,17.0,0.0,8.0,21.0,0.0,4.0,0.0,3.0,1.0,13.0,3.0
14836,13.0,5.0,22.0,2.0,5.0,10.0,3.0,13.0,14.0,11.0,22.0,0.0,8.0,17.0,0.0,4.0,0.0,3.0,1.0,10.0,6.0
14837,11.0,5.0,19.0,3.0,4.0,12.0,5.0,9.0,13.0,10.0,19.0,0.0,7.0,19.0,1.0,3.0,0.0,3.0,1.0,8.0,10.0
14838,10.0,5.0,19.0,6.0,7.0,11.0,2.0,11.0,14.0,11.0,16.0,0.0,8.0,17.0,0.0,5.0,0.0,3.0,1.0,8.0,9.0
14839,9.0,5.0,17.0,5.0,7.0,7.0,3.0,11.0,14.0,11.0,15.0,0.0,9.0,14.0,0.0,5.0,0.0,1.0,1.0,8.0,9.0
14840,9.0,5.0,14.0,4.0,7.0,7.0,4.0,10.0,15.0,10.0,14.0,0.0,9.0,15.0,0.0,3.0,0.0,1.0,1.0,6.0,9.0
14841,7.0,6.0,15.0,2.0,6.0,6.0,5.0,13.0,14.0,9.0,16.0,0.0,11.0,12.0,1.0,3.0,0.0,1.0,1.0,6.0,7.0
14842,7.0,6.0,18.0,2.0,6.0,7.0,6.0,14.0,20.0,7.0,18.0,0.0,10.0,13.0,1.0,3.0,0.0,1.0,1.0,5.0,7.0
14843,9.0,7.0,19.0,2.0,4.0,8.0,7.0,12.0,17.0,8.0,19.0,0.0,10.0,14.0,1.0,2.0,0.0,1.0,1.0,6.0,9.0
14844,8.0,6.0,19.0,2.0,3.0,10.0,5.0,18.0,21.0,7.0,17.0,0.0,9.0,18.0,1.0,2.0,0.0,1.0,1.0,5.0,11.0
14845,8.0,6.0,21.0,1.0,5.0,9.0,8.0,15.0,19.0,7.0,19.0,0.0,11.0,17.0,1.0,2.0,0.0,1.0,1.0,8.0,12.0
14846,11.0,5.0,20.0,1.0,6.0,7.0,6.0,10.0,21.0,7.0,20.0,0.0,12.0,17.0,1.0,4.0,1.0,1.0,1.0,9.0,10.0
14847,13.0,5.0,19.0,0.0,5.0,8.0,12.0,14.0,23.0,7.0,22.0,0.0,11.0,18.0,1.0,4.0,2.0,1.0,0.0,13.0,12.0
14848,13.0,4.0,16.0,1.0,5.0,8.0,8.0,19.0,24.0,8.0,25.0,1.0,11.0,15.0,1.0,4.0,4.0,1.0,0.0,13.0,7.0
14849,12.0,5.0,17.0,2.0,5.0,8.0,10.0,19.0,26.0,13.0,28.0,1.0,12.0,17.0,1.0,4.0,8.0,1.0,3.0,12.0,7.0
14850,11.0,8.0,18.0,5.0,5.0,8.0,10.0,22.0,22.0,11.0,23.0,0.0,9.0,19.0,0.0,5.0,8.0,1.0,2.0,14.0,6.0
14851,11.0,10.0,25.0,5.0,7.0,9.0,12.0,22.0,27.0,10.0,23.0,1.0,11.0,16.0,0.0,6.0,10.0,0.0,1.0,13.0,4.0
14852,12.0,14.0,27.0,5.0,7.0,9.0,10.0,22.0,27.0,10.0,26.0,2.0,14.0,12.0,0.0,5.0,12.0,0.0,1.0,13.0,4.0
14853,9.0,16.0,24.0,6.0,8.0,8.0,11.0,21.0,22.0,7.0,24.0,1.0,10.0,14.0,0.0,5.0,13.0,0.0,0.0,12.0,3.0
14854,11.0,14.0,23.0,8.0,9.0,7.0,9.0,22.0,23.0,11.0,23.0,1.0,9.0,13.0,1.0,5.0,12.0,3.0,0.0,12.0,3.0
14855,10.0,15.0,22.0,7.0,11.0,8.0,8.0,21.0,20.0,10.0,19.0,1.0,8.0,13.0,1.0,5.0,12.0,2.0,0.0,13.0,4.0
14856,8.0,9.0,18.0,5.0,7.0,8.0,6.0,19.0,11.0,7.0,15.0,1.0,8.0,9.0,1.0,2.0,9.0,2.0,0.0,12.0,1.0
14857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14907,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14908,1.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
14909,3.0,1.0,6.0,0.0,0.0,0.0,5.0,4.0,11.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
14910,5.0,1.0,7.0,1.0,0.0,0.0,4.0,3.0,10.0,3.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0
14911,8.0,1.0,5.0,3.0,0.0,0.0,2.0,7.0,8.0,3.0,4.0,0.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0
14912,11.0,0.0,7.0,3.0,1.0,1.0,1.0,7.0,7.0,3.0,5.0,0.0,2.0,12.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0
14913,14.0,0.0,11.0,3.0,4.0,1.0,4.0,8.0,7.0,3.0,5.0,0.0,4.0,10.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0
14914,13.0,2.0,10.0,2.0,5.0,0.0,5.0,5.0,6.0,3.0,6.0,0.0,6.0,11.0,0.0,1.0,6.0,0.0,0.0,16.0,2.0
14915,15.0,3.0,11.0,2.0,6.0,1.0,3.0,6.0,6.0,5.0,10.0,0.0,7.0,12.0,0.0,1.0,8.0,0.0,0.0,19.0,3.0
14916,15.0,5.0,12.0,4.0,6.0,2.0,3.0,9.0,7.0,5.0,13.0,0.0,7.0,13.0,0.0,1.0,8.0,0.0,0.0,20.0,3.0
14917,14.0,5.0,15.0,4.0,6.0,3.0,5.0,14.0,7.0,5.0,13.0,0.0,6.0,14.0,0.0,1.0,5.0,0.0,1.0,18.0,3.0
14918,15.0,5.0,16.0,3.0,5.0,6.0,6.0,12.0,7.0,4.0,15.0,0.0,8.0,13.0,1.0,2.0,9.0,0.0,4.0,17.0,4.0
14919,15.0,6.0,14.0,5.0,2.0,7.0,1.0,9.0,9.0,5.0,15.0,0.0,7.0,11.0,1.0,3.0,10.0,0.0,5.0,16.0,4.0
14920,14.0,7.0,14.0,4.0,3.0,4.0,3.0,10.0,8.0,5.0,14.0,0.0,7.0,11.0,1.0,1.0,13.0,0.0,5.0,17.0,7.0
14921,13.0,7.0,15.0,3.0,2.0,7.0,4.0,11.0,8.0,5.0,14.0,0.0,9.0,10.0,1.0,1.0,12.0,0.0,2.0,17.0,7.0
14922,14.0,10.0,13.0,4.0,3.0,7.0,7.0,10.0,8.0,6.0,13.0,0.0,9.0,10.0,3.0,3.0,10.0,0.0,1.0,16.0,6.0
14923,15.0,9.0,15.0,2.0,6.0,5.0,6.0,14.0,10.0,6.0,13.0,0.0,9.0,12.0,3.0,4.0,10.0,0.0,1.0,18.0,2.0
14924,16.0,9.0,15.0,1.0,6.0,8.0,5.0,16.0,16.0,7.0,18.0,0.0,9.0,14.0,3.0,3.0,9.0,0.0,1.0,16.0,2.0
14925,18.0,13.0,15.0,2.0,5.0,9.0,6.0,18.0,11.0,5.0,17.0,0.0,9.0,14.0,3.0,4.0,5.0,0.0,2.0,15.0,1.0
14926,18.0,11.0,14.0,2.0,6.0,7.0,4.0,17.0,10.0,5.0,17.0,0.0,9.0,14.0,6.0,3.0,5.0,0.0,1.0,14.0,2.0
14927,21.0,9.0,17.0,1.0,7.0,7.0,2.0,15.0,15.0,5.0,16.0,0.0,10.0,16.0,4.0,4.0,4.0,0.0,1.0,14.0,2.0
14928,20.0,11.0,18.0,1.0,9.0,11.0,3.0,13.0,15.0,6.0,15.0,0.0,10.0,17.0,3.0,3.0,4.0,0.0,0.0,12.0,2.0
14929,21.0,9.0,18.0,0.0,8.0,9.0,3.0,14.0,12.0,5.0,15.0,0.0,10.0,14.0,2.0,3.0,8.0,0.0,0.0,14.0,1.0
14930,18.0,8.0,18.0,0.0,6.0,9.0,4.0,14.0,15.0,4.0,14.0,0.0,8.0,17.0,4.0,2.0,9.0,0.0,1.0,13.0,1.0
14931,18.0,8.0,18.0,0.0,4.0,10.0,4.0,13.0,18.0,7.0,19.0,0.0,11.0,15.0,4.0,3.0,10.0,0.0,2.0,13.0,4.0
14932,17.0,7.0,21.0,0.0,3.0,9.0,7.0,13.0,17.0,9.0,21.0,0.0,8.0,13.0,3.0,3.0,11.0,0.0,2.0,10.0,6.0
14933,17.0,8.0,22.0,0.0,3.0,13.0,6.0,14.0,14.0,9.0,19.0,2.0,8.0,14.0,2.0,2.0,9.0,1.0,2.0,11.0,4.0
14934,15.0,9.0,20.0,0.0,0.0,11.0,5.0,12.0,15.0,9.0,18.0,0.0,10.0,14.0,2.0,2.0,9.0,1.0,2.0,5.0,7.0
14935,15.0,9.0,22.0,0.0,4.0,5.0,5.0,12.0,17.0,8.0,17.0,0.0,9.0,17.0,4.0,1.0,10.0,2.0,6.0,7.0,10.0
14936,15.0,8.0,16.0,0.0,5.0,8.0,5.0,11.0,19.0,7.0,17.0,0.0,7.0,16.0,4.0,3.0,10.0,2.0,6.0,8.0,7.0
14937,15.0,7.0,14.0,2.0,9.0,8.0,4.0,12.0,17.0,7.0,17.0,0.0,6.0,18.0,3.0,3.0,9.0,2.0,6.0,9.0,6.0
14938,13.0,7.0,17.0,3.0,9.0,6.0,4.0,13.0,22.0,7.0,22.0,0.0,7.0,18.0,1.0,5.0,9.0,3.0,3.0,10.0,5.0
14939,13.0,6.0,19.0,7.0,7.0,7.0,4.0,18.0,20.0,7.0,24.0,0.0,5.0,18.0,1.0,3.0,11.0,1.0,1.0,10.0,4.0
14940,14.0,7.0,19.0,8.0,9.0,8.0,3.0,17.0,20.0,7.0,21.0,0.0,7.0,22.0,2.0,2.0,12.0,1.0,1.0,10.0,3.0
14941,9.0,7.0,19.0,7.0,5.0,7.0,5.0,16.0,26.0,8.0,15.0,0.0,7.0,20.0,3.0,2.0,9.0,0.0,3.0,10.0,4.0
14942,10.0,9.0,18.0,6.0,7.0,7.0,3.0,19.0,19.0,5.0,14.0,0.0,9.0,22.0,3.0,3.0,6.0,1.0,2.0,11.0,4.0
14943,12.0,10.0,17.0,8.0,7.0,7.0,2.0,24.0,20.0,5.0,16.0,0.0,10.0,24.0,2.0,1.0,6.0,1.0,3.0,19.0,3.0
14944,9.0,10.0,16.0,8.0,14.0,7.0,2.0,23.0,21.0,6.0,15.0,0.0,13.0,24.0,2.0,1.0,6.0,2.0,2.0,15.0,5.0
14945,12.0,10.0,17.0,7.0,12.0,6.0,3.0,24.0,22.0,7.0,19.0,0.0,14.0,27.0,3.0,2.0,7.0,2.0,3.0,16.0,10.0
14946,11.0,11.0,15.0,8.0,10.0,6.0,3.0,19.0,18.0,7.0,20.0,0.0,13.0,24.0,3.0,2.0,9.0,2.0,2.0,18.0,9.0
14947,13.0,15.0,17.0,6.0,10.0,8.0,5.0,14.0,23.0,8.0,20.0,5.0,12.0,21.0,4.0,2.0,6.0,2.0,1.0,22.0,14.0
