,01ST ST 300,02ND ST 400,03RD ST 800,05TH ST 500,AVERY ST 0,HARRISON ST 500,HAYES ST 100,MCALLISTER ST 400,MCALLISTER ST 500,MISSION ST 200
16246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
16253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
16254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
16255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
16256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0
16257,2.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0
16258,3.0,4.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0,1.0
16259,3.0,7.0,0.0,6.0,1.0,1.0,1.0,8.0,4.0,1.0
16260,12.0,8.0,1.0,15.0,2.0,3.0,6.0,7.0,6.0,1.0
16261,12.0,10.0,1.0,14.0,1.0,5.0,7.0,7.0,8.0,0.0
16262,13.0,13.0,1.0,12.0,2.0,7.0,8.0,13.0,8.0,0.0
16263,19.0,15.0,0.0,11.0,2.0,8.0,7.0,10.0,9.0,0.0
16264,26.0,19.0,0.0,15.0,1.0,8.0,9.0,10.0,13.0,0.0
16265,31.0,19.0,0.0,16.0,2.0,10.0,5.0,10.0,12.0,0.0
16266,35.0,19.0,0.0,19.0,2.0,10.0,6.0,9.0,12.0,0.0
16267,34.0,18.0,0.0,20.0,0.0,11.0,8.0,13.0,12.0,0.0
16268,33.0,20.0,0.0,19.0,1.0,13.0,8.0,13.0,13.0,1.0
16269,30.0,23.0,0.0,17.0,1.0,12.0,9.0,11.0,15.0,1.0
16270,26.0,21.0,0.0,19.0,1.0,14.0,9.0,14.0,18.0,1.0
16271,29.0,20.0,0.0,20.0,3.0,14.0,9.0,20.0,16.0,1.0
16272,29.0,21.0,0.0,23.0,3.0,13.0,10.0,21.0,17.0,0.0
16273,33.0,23.0,0.0,21.0,3.0,14.0,10.0,17.0,13.0,0.0
16274,33.0,24.0,0.0,27.0,1.0,14.0,12.0,14.0,14.0,0.0
16275,32.0,23.0,0.0,25.0,1.0,14.0,14.0,15.0,14.0,1.0
16276,31.0,22.0,0.0,26.0,2.0,12.0,12.0,14.0,14.0,1.0
16277,27.0,22.0,0.0,25.0,3.0,11.0,14.0,16.0,13.0,1.0
16278,25.0,22.0,0.0,22.0,1.0,14.0,14.0,17.0,10.0,0.0
16279,24.0,21.0,0.0,21.0,3.0,13.0,13.0,19.0,11.0,0.0
16280,20.0,21.0,0.0,20.0,2.0,12.0,15.0,19.0,12.0,0.0
16281,18.0,21.0,0.0,22.0,1.0,11.0,13.0,24.0,14.0,0.0
16282,19.0,19.0,0.0,23.0,1.0,12.0,13.0,27.0,14.0,0.0
16283,20.0,22.0,0.0,22.0,2.0,11.0,13.0,26.0,17.0,0.0
16284,19.0,24.0,0.0,26.0,2.0,9.0,13.0,23.0,16.0,0.0
16285,19.0,21.0,0.0,24.0,3.0,5.0,12.0,0.0,3.0,0.0
16286,13.0,20.0,0.0,24.0,2.0,5.0,10.0,0.0,0.0,0.0
16287,17.0,19.0,0.0,20.0,1.0,7.0,8.0,0.0,0.0,0.0
16288,18.0,17.0,0.0,18.0,3.0,7.0,7.0,0.0,1.0,0.0
16289,15.0,10.0,0.0,15.0,1.0,7.0,0.0,0.0,1.0,1.0
16290,10.0,10.0,0.0,14.0,2.0,6.0,0.0,0.0,0.0,1.0
16291,16.0,8.0,0.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0
16292,16.0,7.0,0.0,15.0,2.0,7.0,0.0,0.0,0.0,0.0
16293,15.0,7.0,0.0,14.0,3.0,6.0,0.0,0.0,0.0,0.0
16294,16.0,8.0,0.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0
16295,16.0,9.0,0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0
16296,9.0,7.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0
16297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16345,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16346,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16347,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16349,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16350,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
16351,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16352,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16353,15.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
16354,18.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
16355,19.0,4.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0
16356,28.0,6.0,0.0,17.0,1.0,1.0,4.0,11.0,2.0,0.0
16357,32.0,5.0,0.0,23.0,2.0,2.0,5.0,12.0,2.0,0.0
16358,29.0,5.0,0.0,24.0,1.0,2.0,7.0,12.0,3.0,0.0
16359,26.0,6.0,0.0,26.0,1.0,2.0,8.0,13.0,6.0,1.0
16360,34.0,8.0,0.0,27.0,1.0,3.0,8.0,9.0,6.0,0.0
16361,46.0,9.0,0.0,26.0,1.0,4.0,9.0,10.0,7.0,0.0
16362,41.0,9.0,0.0,27.0,2.0,4.0,8.0,13.0,7.0,0.0
16363,41.0,12.0,0.0,25.0,4.0,5.0,9.0,18.0,8.0,0.0
16364,39.0,15.0,0.0,23.0,5.0,5.0,6.0,20.0,10.0,0.0
16365,38.0,17.0,0.0,18.0,2.0,6.0,11.0,20.0,11.0,0.0
16366,35.0,17.0,0.0,24.0,3.0,6.0,14.0,23.0,15.0,0.0
16367,33.0,17.0,0.0,17.0,3.0,5.0,17.0,20.0,16.0,0.0
16368,31.0,20.0,0.0,17.0,3.0,5.0,19.0,24.0,13.0,0.0
16369,34.0,19.0,0.0,13.0,3.0,5.0,18.0,21.0,11.0,0.0
16370,30.0,19.0,0.0,11.0,3.0,8.0,17.0,19.0,10.0,0.0
16371,29.0,24.0,0.0,8.0,4.0,8.0,15.0,17.0,11.0,0.0
16372,27.0,26.0,0.0,10.0,5.0,6.0,15.0,14.0,12.0,0.0
16373,27.0,25.0,0.0,10.0,1.0,7.0,12.0,15.0,16.0,0.0
16374,29.0,24.0,0.0,8.0,0.0,7.0,13.0,14.0,17.0,0.0
16375,25.0,24.0,0.0,8.0,2.0,5.0,15.0,15.0,14.0,1.0
16376,25.0,20.0,0.0,7.0,1.0,4.0,13.0,15.0,12.0,1.0
16377,18.0,23.0,1.0,4.0,1.0,4.0,11.0,14.0,11.0,1.0
16378,17.0,23.0,1.0,4.0,1.0,4.0,12.0,16.0,9.0,0.0
16379,15.0,20.0,1.0,3.0,1.0,4.0,11.0,15.0,8.0,0.0
16380,16.0,17.0,0.0,4.0,0.0,4.0,10.0,12.0,7.0,0.0
16381,17.0,21.0,0.0,4.0,0.0,3.0,10.0,0.0,2.0,0.0
16382,17.0,18.0,0.0,4.0,1.0,2.0,9.0,0.0,3.0,0.0
16383,17.0,17.0,0.0,2.0,2.0,1.0,8.0,0.0,1.0,0.0
16384,18.0,16.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0
16385,13.0,17.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0
16386,13.0,15.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0
16387,19.0,16.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0
16388,24.0,17.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0
16389,23.0,17.0,0.0,7.0,2.0,7.0,0.0,0.0,2.0,0.0
16390,23.0,14.0,0.0,14.0,2.0,6.0,0.0,0.0,3.0,1.0
16391,18.0,15.0,0.0,16.0,3.0,10.0,0.0,0.0,5.0,1.0
16392,15.0,12.0,0.0,11.0,2.0,10.0,0.0,0.0,4.0,1.0
16393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16443,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16444,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
16445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16447,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
16448,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
16449,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
16450,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
16451,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
16452,7.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
16453,11.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0
16454,12.0,0.0,1.0,3.0,1.0,1.0,6.0,1.0,0.0,0.0
16455,15.0,0.0,1.0,5.0,0.0,1.0,6.0,1.0,0.0,1.0
16456,18.0,0.0,1.0,8.0,1.0,1.0,6.0,1.0,3.0,1.0
16457,20.0,0.0,0.0,7.0,2.0,1.0,7.0,1.0,5.0,0.0
16458,21.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,6.0,1.0
16459,18.0,1.0,0.0,4.0,1.0,3.0,7.0,0.0,9.0,1.0
16460,19.0,1.0,0.0,4.0,1.0,3.0,7.0,0.0,10.0,1.0
16461,17.0,2.0,0.0,3.0,0.0,4.0,5.0,1.0,9.0,1.0
16462,16.0,2.0,0.0,4.0,1.0,3.0,9.0,2.0,11.0,1.0
16463,19.0,2.0,0.0,4.0,2.0,5.0,9.0,2.0,13.0,0.0
16464,18.0,3.0,0.0,3.0,2.0,5.0,11.0,3.0,14.0,0.0
16465,18.0,3.0,0.0,2.0,2.0,6.0,13.0,3.0,16.0,0.0
16466,14.0,3.0,0.0,1.0,3.0,7.0,13.0,2.0,16.0,0.0
16467,17.0,3.0,0.0,1.0,3.0,7.0,13.0,0.0,17.0,0.0
16468,18.0,3.0,0.0,0.0,1.0,6.0,14.0,0.0,18.0,0.0
16469,18.0,7.0,1.0,1.0,1.0,6.0,12.0,1.0,15.0,0.0
16470,18.0,10.0,1.0,1.0,3.0,6.0,12.0,1.0,15.0,0.0
16471,21.0,11.0,0.0,1.0,4.0,6.0,11.0,1.0,15.0,0.0
16472,23.0,10.0,0.0,1.0,3.0,6.0,11.0,1.0,18.0,0.0
16473,27.0,15.0,0.0,1.0,5.0,7.0,12.0,3.0,18.0,0.0
16474,26.0,16.0,0.0,1.0,2.0,8.0,12.0,4.0,18.0,0.0
16475,23.0,15.0,0.0,1.0,0.0,8.0,12.0,4.0,19.0,0.0
16476,22.0,17.0,0.0,1.0,0.0,7.0,12.0,4.0,19.0,0.0
16477,22.0,14.0,0.0,4.0,1.0,7.0,15.0,4.0,17.0,0.0
16478,20.0,12.0,0.0,3.0,2.0,8.0,15.0,3.0,16.0,0.0
16479,17.0,10.0,0.0,5.0,1.0,11.0,12.0,3.0,14.0,0.0
16480,20.0,9.0,0.0,4.0,1.0,11.0,11.0,3.0,13.0,0.0
16481,16.0,10.0,0.0,6.0,2.0,10.0,12.0,3.0,10.0,0.0
16482,19.0,14.0,0.0,11.0,4.0,12.0,10.0,3.0,8.0,0.0
16483,20.0,27.0,0.0,26.0,3.0,13.0,10.0,2.0,5.0,0.0
16484,24.0,29.0,0.0,29.0,3.0,13.0,10.0,2.0,6.0,0.0
16485,22.0,26.0,0.0,29.0,3.0,12.0,11.0,2.0,7.0,0.0
16486,22.0,27.0,0.0,32.0,4.0,17.0,11.0,3.0,8.0,0.0
16487,21.0,27.0,0.0,29.0,4.0,17.0,9.0,3.0,11.0,0.0
16488,19.0,21.0,0.0,17.0,1.0,17.0,7.0,3.0,11.0,0.0
16489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
